0,0.0,0.0,-0.3942307692307692,-0.028846153846153848,-0.7307692307692307,-0.3269230769230769,-0.8653846153846154,-0.6923076923076923,-0.9519230769230769,-0.9615384615384616,-0.7019230769230769,-0.6923076923076923,-0.7596153846153846,-0.9519230769230769,-0.6442307692307693,-0.7019230769230769,-0.5865384615384616,-0.5865384615384616,-0.47115384615384615,-0.75,-0.5192307692307693,-0.9903846153846154,-0.4230769230769231,-0.6442307692307693,-0.40384615384615385,-0.5673076923076923,-0.2403846153846154,-0.7692307692307693,-0.2692307692307692,-1.0,-0.22115384615384615,-0.6442307692307693,-0.22115384615384615,-0.5480769230769231,-0.009615384615384616,-0.7788461538461539,-0.04807692307692308,-0.9423076923076923,-0.04807692307692308,-0.6923076923076923,-0.057692307692307696,-0.5769230769230769
0,0.0,0.0,-0.37755102040816324,0.0,-0.7346938775510204,-0.29591836734693877,-0.8877551020408163,-0.673469387755102,-0.9285714285714286,-0.9693877551020408,-0.6530612244897959,-0.7346938775510204,-0.7142857142857143,-1.0,-0.6224489795918368,-0.6938775510204082,-0.5816326530612245,-0.6020408163265306,-0.3979591836734694,-0.7857142857142857,-0.4489795918367347,-0.9897959183673469,-0.3877551020408163,-0.5918367346938775,-0.3877551020408163,-0.5918367346938775,-0.15306122448979592,-0.8061224489795918,-0.19387755102040816,-1.0,-0.17346938775510204,-0.6122448979591837,-0.17346938775510204,-0.5816326530612245,0.10204081632653061,-0.826530612244898,0.05102040816326531,-0.9591836734693877,0.030612244897959183,-0.6836734693877551,0.030612244897959183,-0.6122448979591837
0,0.0,0.0,-0.39361702127659576,-0.02127659574468085,-0.7446808510638298,-0.2978723404255319,-0.8936170212765957,-0.6595744680851063,-0.9468085106382979,-0.9468085106382979,-0.6595744680851063,-0.8191489361702128,-0.7021276595744681,-1.0,-0.6063829787234043,-0.6914893617021277,-0.5851063829787234,-0.6276595744680851,-0.40425531914893614,-0.8936170212765957,-0.4148936170212766,-0.9787234042553191,-0.3723404255319149,-0.574468085106383,-0.40425531914893614,-0.6382978723404256,-0.13829787234042554,-0.9148936170212766,-0.13829787234042554,-0.9893617021276596,-0.1276595744680851,-0.6276595744680851,-0.1702127659574468,-0.6595744680851063,0.1276595744680851,-0.9148936170212766,0.1276595744680851,-0.9680851063829787,0.0851063829787234,-0.7127659574468085,0.0425531914893617,-0.6808510638297872
0,0.0,0.0,-0.47,0.02,-0.8,-0.18,-0.95,-0.49,-1.0,-0.72,-0.71,-0.45,-0.79,-0.67,-0.7,-0.5,-0.66,-0.39,-0.49,-0.54,-0.59,-0.78,-0.48,-0.5,-0.41,-0.35,-0.29,-0.6,-0.38,-0.81,-0.28,-0.52,-0.21,-0.38,-0.05,-0.64,-0.14,-0.8,-0.1,-0.59,-0.06,-0.48
0,0.0,0.0,-0.47058823529411764,0.029411764705882353,-0.7941176470588235,-0.13725490196078433,-0.9411764705882353,-0.4019607843137255,-1.0,-0.5980392156862745,-0.7058823529411765,-0.3431372549019608,-0.7843137254901961,-0.5490196078431373,-0.696078431372549,-0.4411764705882353,-0.6372549019607843,-0.35294117647058826,-0.5,-0.4411764705882353,-0.5980392156862745,-0.6666666666666666,-0.46078431372549017,-0.4411764705882353,-0.37254901960784315,-0.28431372549019607,-0.30392156862745096,-0.5098039215686274,-0.4019607843137255,-0.696078431372549,-0.28431372549019607,-0.46078431372549017,-0.21568627450980393,-0.3235294117647059,-0.08823529411764706,-0.5490196078431373,-0.16666666666666666,-0.6764705882352942,-0.11764705882352941,-0.5196078431372549,-0.06862745098039216,-0.4215686274509804
0,0.0,0.0,-0.38317757009345793,0.028037383177570093,-0.7383177570093458,-0.19626168224299065,-0.9065420560747663,-0.5233644859813084,-1.0,-0.7663551401869159,-0.719626168224299,-0.5327102803738317,-0.8037383177570093,-0.7570093457943925,-0.6728971962616822,-0.5327102803738317,-0.6261682242990654,-0.4392523364485981,-0.5046728971962616,-0.616822429906542,-0.5887850467289719,-0.8130841121495327,-0.4672897196261682,-0.4953271028037383,-0.45794392523364486,-0.4485981308411215,-0.308411214953271,-0.6728971962616822,-0.37383177570093457,-0.8598130841121495,-0.2803738317757009,-0.5420560747663551,-0.27102803738317754,-0.4672897196261682,-0.08411214953271028,-0.7102803738317757,-0.1588785046728972,-0.8691588785046729,-0.12149532710280374,-0.6355140186915887,-0.102803738317757,-0.5420560747663551
0,0.0,0.0,-0.45,-0.03,-0.78,-0.32,-0.93,-0.68,-1.0,-0.95,-0.71,-0.67,-0.78,-0.92,-0.68,-0.67,-0.63,-0.57,-0.48,-0.74,-0.54,-0.97,-0.45,-0.62,-0.42,-0.54,-0.25,-0.78,-0.3,-1.0,-0.24,-0.64,-0.23,-0.54,0.0,-0.79,-0.07,-0.97,-0.06,-0.72,-0.05,-0.61
0,0.0,0.0,-0.3893805309734513,-0.09734513274336283,-0.6371681415929203,-0.40707964601769914,-0.6814159292035398,-0.7610619469026548,-0.6991150442477876,-1.0,-0.504424778761062,-0.6902654867256637,-0.49557522123893805,-0.9380530973451328,-0.45132743362831856,-0.6991150442477876,-0.4424778761061947,-0.584070796460177,-0.2920353982300885,-0.7079646017699115,-0.2743362831858407,-0.9292035398230089,-0.25663716814159293,-0.6106194690265486,-0.2743362831858407,-0.5221238938053098,-0.08849557522123894,-0.6902654867256637,-0.07964601769911504,-0.8938053097345132,-0.07964601769911504,-0.5752212389380531,-0.09734513274336283,-0.48672566371681414,0.11504424778761062,-0.6637168141592921,0.11504424778761062,-0.8230088495575221,0.08849557522123894,-0.6017699115044248,0.061946902654867256,-0.504424778761062
0,0.0,0.0,-0.32786885245901637,-0.13934426229508196,-0.48360655737704916,-0.47540983606557374,-0.45901639344262296,-0.7950819672131147,-0.4262295081967213,-1.0,-0.3360655737704918,-0.6967213114754098,-0.2540983606557377,-0.9180327868852459,-0.2459016393442623,-0.6967213114754098,-0.2786885245901639,-0.6065573770491803,-0.13114754098360656,-0.6639344262295082,-0.05737704918032787,-0.8524590163934426,-0.09836065573770492,-0.5819672131147541,-0.1557377049180328,-0.5163934426229508,0.040983606557377046,-0.6065573770491803,0.11475409836065574,-0.7704918032786885,0.05737704918032787,-0.5081967213114754,-0.00819672131147541,-0.4426229508196721,0.20491803278688525,-0.5327868852459017,0.27049180327868855,-0.6639344262295082,0.20491803278688525,-0.47540983606557374,0.14754098360655737,-0.4098360655737705
0,0.0,0.0,-0.2824427480916031,-0.183206106870229,-0.35877862595419846,-0.5114503816793893,-0.26717557251908397,-0.8091603053435115,-0.1984732824427481,-1.0,-0.19083969465648856,-0.7099236641221374,-0.07633587786259542,-0.9007633587786259,-0.09923664122137404,-0.6946564885496184,-0.1450381679389313,-0.6106870229007634,-0.015267175572519083,-0.6412213740458015,0.0916030534351145,-0.8015267175572519,0.007633587786259542,-0.549618320610687,-0.061068702290076333,-0.5038167938931297,0.1297709923664122,-0.5572519083969466,0.22900763358778625,-0.6870229007633588,0.1297709923664122,-0.4580152671755725,0.061068702290076333,-0.40458015267175573,0.2748091603053435,-0.46564885496183206,0.3511450381679389,-0.5725190839694656,0.26717557251908397,-0.4122137404580153,0.20610687022900764,-0.3511450381679389
